transaction_id,customer_id,transaction_date,payment_type,merchant,amount,status,city,txn_year,txn_month,txn_month_name,txn_quarter,is_success,is_failed
T001296,C01045,2025-02-07,UPI,Zomato,67390,Failed,Hyderabad,2025,2,Feb,1,0,1
T001297,C00149,2025-05-25,ATM,Flipkart,82274,Success,Coimbatore,2025,5,May,2,1,0
T001298,C01720,2025-06-10,Card,Flipkart,34502,Success,Bangalore,2025,6,Jun,2,1,0
T001299,C01541,2025-04-21,UPI,Swiggy,51824,Success,Kochi,2025,4,Apr,2,1,0
T001300,C01376,2025-07-05,Card,Zomato,59059,Success,Bangalore,2025,7,Jul,3,1,0
T001301,C01776,2025-02-27,ATM,Zomato,80695,Failed,Kochi,2025,2,Feb,1,0,1
T001302,C01044,2025-08-16,Net Banking,Myntra,99115,Success,Mumbai,2025,8,Aug,3,1,0
T001303,C00495,2025-06-03,Card,Zomato,9937,Success,Pune,2025,6,Jun,2,1,0
T001304,C00064,2025-04-17,UPI,PhonePe,11220,Success,Pune,2025,4,Apr,2,1,0
T001305,C01592,2025-02-07,UPI,Swiggy,36457,Success,Pune,2025,2,Feb,1,1,0
T001306,C00952,2025-06-16,Card,Swiggy,70261,Success,Chennai,2025,6,Jun,2,1,0
T001307,C01883,2025-03-20,Net Banking,PhonePe,64035,Success,Coimbatore,2025,3,Mar,1,1,0
T001308,C01785,2025-08-03,ATM,Zomato,44281,Success,Coimbatore,2025,8,Aug,3,1,0
T001309,C01003,2025-09-07,Card,PhonePe,67863,Success,Kochi,2025,9,Sep,3,1,0
T001310,C00129,2025-03-06,Card,Swiggy,37972,Success,Mumbai,2025,3,Mar,1,1,0
T001311,C00467,2025-03-22,Card,Flipkart,74288,Success,Coimbatore,2025,3,Mar,1,1,0
T001312,C01992,2025-03-20,ATM,Swiggy,67952,Success,Bangalore,2025,3,Mar,1,1,0
T001313,C00571,2025-03-09,Net Banking,Myntra,86491,Success,Kochi,2025,3,Mar,1,1,0
T001314,C01256,2025-08-16,ATM,Myntra,38768,Success,Hyderabad,2025,8,Aug,3,1,0
T001315,C01405,2025-04-03,Card,Flipkart,60745,Success,Pune,2025,4,Apr,2,1,0
T001316,C00356,2025-01-31,Card,Myntra,32478,Success,Kochi,2025,1,Jan,1,1,0
T001317,C01618,2025-06-12,Card,Flipkart,84966,Success,Bangalore,2025,6,Jun,2,1,0
T001318,C00768,2025-03-04,Net Banking,Zomato,94084,Success,Mumbai,2025,3,Mar,1,1,0
T001319,C01164,2025-04-28,Card,Flipkart,33487,Success,Bangalore,2025,4,Apr,2,1,0
T001320,C00518,2025-02-01,Net Banking,PhonePe,51621,Success,Kochi,2025,2,Feb,1,1,0
T001321,C00387,2025-07-27,Card,Zomato,59706,Failed,Hyderabad,2025,7,Jul,3,0,1
T001322,C01128,2025-05-30,Card,PhonePe,74477,Success,Chennai,2025,5,May,2,1,0
T001323,C00545,2025-01-14,Net Banking,Myntra,64267,Success,Hyderabad,2025,1,Jan,1,1,0
T001324,C00976,2025-04-22,Net Banking,Swiggy,15755,Success,Chennai,2025,4,Apr,2,1,0
T001325,C00252,2025-04-03,UPI,Amazon,9311,Success,Coimbatore,2025,4,Apr,2,1,0
T001326,C01124,2025-05-18,Card,Flipkart,12668,Failed,Kochi,2025,5,May,2,0,1
T001327,C01407,2025-04-19,ATM,Amazon,86646,Success,Coimbatore,2025,4,Apr,2,1,0
T001328,C00021,2025-01-29,Card,PhonePe,94415,Success,Pune,2025,1,Jan,1,1,0
T001329,C00881,2025-03-03,ATM,Flipkart,81143,Success,Pune,2025,3,Mar,1,1,0
T001330,C01540,2025-03-10,Card,Flipkart,19984,Success,Bangalore,2025,3,Mar,1,1,0
T001331,C01197,2025-03-23,ATM,Flipkart,50336,Success,Kochi,2025,3,Mar,1,1,0
T001332,C01263,2025-01-05,ATM,Amazon,74973,Success,Mumbai,2025,1,Jan,1,1,0
T001333,C01995,2025-03-11,Net Banking,Amazon,12641,Success,Chennai,2025,3,Mar,1,1,0
T001334,C00833,2025-02-26,ATM,Zomato,80002,Success,Bangalore,2025,2,Feb,1,1,0
T001335,C00356,2025-08-23,ATM,Swiggy,14175,Success,Kochi,2025,8,Aug,3,1,0
T001336,C01375,2025-03-20,Net Banking,PhonePe,78706,Success,Hyderabad,2025,3,Mar,1,1,0
T001337,C00914,2025-02-24,ATM,Amazon,10847,Success,Chennai,2025,2,Feb,1,1,0
T001338,C00910,2025-04-24,ATM,Myntra,50493,Success,Mumbai,2025,4,Apr,2,1,0
T001339,C01538,2025-04-08,UPI,PhonePe,35715,Success,Bangalore,2025,4,Apr,2,1,0
T001340,C01379,2025-05-06,Net Banking,PhonePe,44964,Success,Chennai,2025,5,May,2,1,0
T001341,C01023,2025-05-10,Net Banking,Zomato,79602,Success,Mumbai,2025,5,May,2,1,0
T001342,C00296,2025-06-30,UPI,PhonePe,91710,Success,Bangalore,2025,6,Jun,2,1,0
T001343,C00345,2025-07-21,Net Banking,Flipkart,28664,Success,Kochi,2025,7,Jul,3,1,0
T001344,C00830,2025-03-12,ATM,Myntra,38199,Success,Bangalore,2025,3,Mar,1,1,0
T001345,C00778,2025-06-03,Net Banking,Amazon,90079,Failed,Mumbai,2025,6,Jun,2,0,1
T001346,C00500,2025-06-15,UPI,Zomato,93563,Success,Bangalore,2025,6,Jun,2,1,0
T001347,C00797,2025-05-27,Card,Swiggy,50034,Success,Hyderabad,2025,5,May,2,1,0
T001348,C00894,2025-07-05,Net Banking,Zomato,11825,Success,Kochi,2025,7,Jul,3,1,0
T001349,C00714,2025-02-28,Card,Swiggy,34160,Success,Kochi,2025,2,Feb,1,1,0
T001350,C00346,2025-02-26,ATM,Amazon,50096,Success,Mumbai,2025,2,Feb,1,1,0
T001351,C01558,2025-02-28,UPI,Myntra,20908,Success,Coimbatore,2025,2,Feb,1,1,0
T001352,C01425,2025-05-22,UPI,Swiggy,10488,Success,Hyderabad,2025,5,May,2,1,0
T001353,C00523,2025-04-26,ATM,Swiggy,18664,Success,Pune,2025,4,Apr,2,1,0
T001354,C00571,2025-08-11,ATM,Flipkart,53769,Success,Kochi,2025,8,Aug,3,1,0
T001355,C01067,2025-01-18,ATM,Amazon,81488,Success,Hyderabad,2025,1,Jan,1,1,0
T001356,C01341,2025-07-20,ATM,Swiggy,71919,Success,Pune,2025,7,Jul,3,1,0
T001357,C00867,2025-08-18,ATM,Flipkart,2352,Success,Bangalore,2025,8,Aug,3,1,0
T001358,C00401,2025-06-04,UPI,Amazon,13405,Success,Mumbai,2025,6,Jun,2,1,0
T001359,C01604,2025-02-15,UPI,Zomato,72640,Success,Chennai,2025,2,Feb,1,1,0
T001360,C01482,2025-02-15,ATM,PhonePe,24585,Success,Mumbai,2025,2,Feb,1,1,0
T001361,C00018,2025-03-25,ATM,Swiggy,67372,Success,Kochi,2025,3,Mar,1,1,0
T001362,C01026,2025-05-10,UPI,Zomato,17788,Success,Hyderabad,2025,5,May,2,1,0
T001363,C00961,2025-02-09,ATM,Flipkart,79918,Success,Coimbatore,2025,2,Feb,1,1,0
T001364,C01176,2025-07-20,Card,Zomato,32316,Success,Hyderabad,2025,7,Jul,3,1,0
T001365,C01455,2025-01-29,ATM,Flipkart,84003,Success,Mumbai,2025,1,Jan,1,1,0
T001366,C00087,2025-01-18,Net Banking,Flipkart,175,Success,Coimbatore,2025,1,Jan,1,1,0
T001367,C01084,2025-07-24,Net Banking,Myntra,98962,Success,Bangalore,2025,7,Jul,3,1,0
T001368,C01109,2025-07-05,Net Banking,PhonePe,61260,Failed,Pune,2025,7,Jul,3,0,1
T001369,C01932,2025-05-14,Card,PhonePe,75790,Success,Bangalore,2025,5,May,2,1,0
T001370,C01535,2025-04-14,Card,PhonePe,53535,Success,Coimbatore,2025,4,Apr,2,1,0
T001371,C01758,2025-05-08,ATM,Amazon,27217,Success,Kochi,2025,5,May,2,1,0
T001372,C00753,2025-08-04,Card,Amazon,79319,Success,Bangalore,2025,8,Aug,3,1,0
T001373,C00784,2025-04-07,Card,Swiggy,3229,Success,Pune,2025,4,Apr,2,1,0
T001374,C00407,2025-07-12,UPI,Flipkart,57186,Success,Mumbai,2025,7,Jul,3,1,0
T001375,C01537,2025-02-07,Net Banking,PhonePe,99551,Success,Chennai,2025,2,Feb,1,1,0
T001376,C01330,2025-07-23,Card,Zomato,32146,Success,Mumbai,2025,7,Jul,3,1,0
T001377,C01845,2025-02-28,Net Banking,Swiggy,63902,Success,Chennai,2025,2,Feb,1,1,0
T001378,C01460,2025-04-30,Card,Flipkart,60825,Success,Bangalore,2025,4,Apr,2,1,0
T001379,C01966,2025-01-14,ATM,Flipkart,83989,Failed,Pune,2025,1,Jan,1,0,1
T001380,C00606,2025-04-06,UPI,Swiggy,61060,Success,Hyderabad,2025,4,Apr,2,1,0
T001381,C01817,2025-06-17,Net Banking,Amazon,78512,Success,Coimbatore,2025,6,Jun,2,1,0
T001382,C01682,2025-05-12,Net Banking,Amazon,62943,Success,Mumbai,2025,5,May,2,1,0
T001383,C00679,2025-02-19,Card,PhonePe,21850,Success,Pune,2025,2,Feb,1,1,0
T001384,C00208,2025-02-07,Card,Amazon,3335,Success,Mumbai,2025,2,Feb,1,1,0
T001385,C01292,2025-05-14,Card,Amazon,58867,Success,Chennai,2025,5,May,2,1,0
T001386,C01636,2025-06-06,Net Banking,Swiggy,81596,Success,Kochi,2025,6,Jun,2,1,0
T001387,C00754,2025-01-14,UPI,Zomato,99517,Success,Chennai,2025,1,Jan,1,1,0
T001388,C01564,2025-05-12,UPI,Myntra,71926,Success,Pune,2025,5,May,2,1,0
T001389,C01160,2025-05-10,UPI,Flipkart,49635,Success,Pune,2025,5,May,2,1,0
T001390,C01463,2025-04-23,Card,Flipkart,18739,Success,Kochi,2025,4,Apr,2,1,0
T001391,C00403,2025-01-24,Net Banking,Swiggy,51794,Success,Mumbai,2025,1,Jan,1,1,0
T001392,C00091,2025-03-19,UPI,Flipkart,25592,Success,Chennai,2025,3,Mar,1,1,0
T001393,C00397,2025-04-17,ATM,Zomato,71803,Success,Hyderabad,2025,4,Apr,2,1,0
T001394,C01877,2025-02-23,UPI,Amazon,21516,Success,Hyderabad,2025,2,Feb,1,1,0
T001395,C00544,2025-07-06,Net Banking,Amazon,28817,Success,Pune,2025,7,Jul,3,1,0
T001396,C00340,2025-08-25,Net Banking,Amazon,10581,Success,Mumbai,2025,8,Aug,3,1,0
T001397,C01663,2025-08-19,Card,PhonePe,95510,Failed,Hyderabad,2025,8,Aug,3,0,1
T001398,C01743,2025-05-01,Card,PhonePe,73312,Success,Hyderabad,2025,5,May,2,1,0
T001399,C01846,2025-07-28,Card,Myntra,87255,Success,Coimbatore,2025,7,Jul,3,1,0
T001400,C00319,2025-06-20,Card,PhonePe,32251,Success,Kochi,2025,6,Jun,2,1,0
T001401,C00046,2025-04-22,Net Banking,Swiggy,43111,Failed,Hyderabad,2025,4,Apr,2,0,1
T001402,C00616,2025-05-08,Net Banking,Amazon,77654,Success,Mumbai,2025,5,May,2,1,0
T001403,C01768,2025-03-07,UPI,Flipkart,72846,Success,Pune,2025,3,Mar,1,1,0
T001404,C01605,2025-02-26,ATM,Zomato,20187,Failed,Bangalore,2025,2,Feb,1,0,1
T001405,C01429,2025-05-19,Card,Zomato,97424,Success,Coimbatore,2025,5,May,2,1,0
T001406,C01161,2025-03-26,Card,Amazon,31884,Success,Pune,2025,3,Mar,1,1,0
T001407,C00986,2025-08-31,UPI,Swiggy,7558,Success,Hyderabad,2025,8,Aug,3,1,0
T001408,C01670,2025-04-21,ATM,Zomato,62119,Failed,Pune,2025,4,Apr,2,0,1
T001409,C00684,2025-08-29,Card,Amazon,40471,Success,Chennai,2025,8,Aug,3,1,0
T001410,C01801,2025-05-06,Net Banking,PhonePe,28153,Success,Chennai,2025,5,May,2,1,0
T001411,C01740,2025-03-02,Card,Flipkart,80128,Success,Hyderabad,2025,3,Mar,1,1,0
T001412,C00689,2025-02-10,Card,PhonePe,49494,Success,Mumbai,2025,2,Feb,1,1,0
T001413,C00207,2025-01-22,UPI,Myntra,1212,Success,Coimbatore,2025,1,Jan,1,1,0
T001414,C00878,2025-05-07,UPI,Myntra,85030,Success,Chennai,2025,5,May,2,1,0
T001415,C00106,2025-01-01,Net Banking,Flipkart,4384,Success,Kochi,2025,1,Jan,1,1,0
T001416,C01728,2025-04-04,Card,Myntra,75072,Success,Mumbai,2025,4,Apr,2,1,0
T001417,C00339,2025-08-17,Card,Swiggy,13203,Success,Kochi,2025,8,Aug,3,1,0
T001418,C01194,2025-01-22,UPI,PhonePe,127,Success,Coimbatore,2025,1,Jan,1,1,0
T001419,C00394,2025-07-22,ATM,Zomato,64372,Success,Coimbatore,2025,7,Jul,3,1,0
T001420,C01216,2025-03-16,UPI,PhonePe,37382,Success,Hyderabad,2025,3,Mar,1,1,0
T001421,C00947,2025-06-05,Card,Flipkart,84440,Success,Kochi,2025,6,Jun,2,1,0
T001422,C01055,2025-01-25,Net Banking,PhonePe,29432,Success,Chennai,2025,1,Jan,1,1,0
T001423,C00066,2025-04-11,Card,Myntra,21439,Success,Coimbatore,2025,4,Apr,2,1,0
T001424,C01660,2025-04-26,Card,PhonePe,40260,Success,Coimbatore,2025,4,Apr,2,1,0
T001425,C01446,2025-07-28,Net Banking,Zomato,30918,Success,Bangalore,2025,7,Jul,3,1,0
T001426,C01735,2025-03-21,Card,Flipkart,31646,Success,Mumbai,2025,3,Mar,1,1,0
T001427,C01441,2025-02-09,UPI,Amazon,7800,Success,Pune,2025,2,Feb,1,1,0
T001428,C00242,2025-02-07,UPI,Zomato,16629,Success,Kochi,2025,2,Feb,1,1,0
T001429,C00151,2025-03-14,Card,Myntra,42036,Success,Hyderabad,2025,3,Mar,1,1,0
T001430,C01472,2025-05-04,Net Banking,Zomato,16171,Failed,Kochi,2025,5,May,2,0,1
T001431,C01369,2025-08-30,Card,Myntra,27595,Success,Hyderabad,2025,8,Aug,3,1,0
T001432,C01344,2025-01-09,Card,Flipkart,51322,Success,Coimbatore,2025,1,Jan,1,1,0
T001433,C00136,2025-01-13,UPI,Swiggy,51160,Success,Kochi,2025,1,Jan,1,1,0
T001434,C01020,2025-04-29,Net Banking,Myntra,42512,Success,Bangalore,2025,4,Apr,2,1,0
T001435,C01671,2025-03-25,Net Banking,Myntra,41359,Failed,Chennai,2025,3,Mar,1,0,1
T001436,C01540,2025-05-26,ATM,Amazon,21619,Failed,Bangalore,2025,5,May,2,0,1
T001437,C00852,2025-01-24,Net Banking,Swiggy,19520,Success,Mumbai,2025,1,Jan,1,1,0
T001438,C00288,2025-03-03,Net Banking,Swiggy,26610,Success,Coimbatore,2025,3,Mar,1,1,0
T001439,C00856,2025-01-10,UPI,Myntra,47381,Success,Hyderabad,2025,1,Jan,1,1,0
T001440,C01639,2025-06-07,Card,Swiggy,458,Success,Pune,2025,6,Jun,2,1,0
T001441,C01581,2025-07-31,ATM,Flipkart,19473,Success,Hyderabad,2025,7,Jul,3,1,0
T001442,C01349,2025-08-08,Card,PhonePe,51308,Success,Mumbai,2025,8,Aug,3,1,0
T001443,C01210,2025-06-06,ATM,Zomato,95949,Success,Mumbai,2025,6,Jun,2,1,0
T001444,C00932,2025-09-04,Card,PhonePe,99160,Success,Chennai,2025,9,Sep,3,1,0
T001445,C00583,2025-03-27,UPI,Zomato,77343,Success,Pune,2025,3,Mar,1,1,0
T001446,C01622,2025-01-17,Net Banking,Zomato,60857,Success,Bangalore,2025,1,Jan,1,1,0
T001447,C01247,2025-05-27,ATM,Swiggy,77549,Success,Bangalore,2025,5,May,2,1,0
T001448,C00543,2025-03-18,UPI,Flipkart,87712,Success,Hyderabad,2025,3,Mar,1,1,0
T001449,C00521,2025-04-12,Card,Amazon,69665,Success,Mumbai,2025,4,Apr,2,1,0
T001450,C00455,2025-09-01,Net Banking,Flipkart,52132,Success,Mumbai,2025,9,Sep,3,1,0
T001451,C00098,2025-09-03,UPI,Swiggy,70257,Success,Chennai,2025,9,Sep,3,1,0
T001452,C01120,2025-08-29,Net Banking,Amazon,65865,Success,Hyderabad,2025,8,Aug,3,1,0
T001453,C01501,2025-07-23,Card,PhonePe,87041,Success,Mumbai,2025,7,Jul,3,1,0
T001454,C01189,2025-02-24,Card,Amazon,30880,Failed,Mumbai,2025,2,Feb,1,0,1
T001455,C00797,2025-05-24,Card,Flipkart,71542,Success,Hyderabad,2025,5,May,2,1,0
T001456,C00030,2025-06-25,Net Banking,Amazon,43193,Success,Pune,2025,6,Jun,2,1,0
T001457,C01939,2025-05-03,UPI,Amazon,17123,Failed,Kochi,2025,5,May,2,0,1
T001458,C01498,2025-03-08,ATM,Myntra,38414,Success,Mumbai,2025,3,Mar,1,1,0
T001459,C00852,2025-02-11,Net Banking,Flipkart,95672,Success,Mumbai,2025,2,Feb,1,1,0
T001460,C00200,2025-07-15,Card,Swiggy,71182,Success,Kochi,2025,7,Jul,3,1,0
T001461,C01309,2025-01-18,UPI,Flipkart,16017,Success,Bangalore,2025,1,Jan,1,1,0
T001462,C00007,2025-09-02,ATM,Amazon,99511,Failed,Hyderabad,2025,9,Sep,3,0,1
T001463,C01977,2025-02-15,UPI,Zomato,44340,Success,Chennai,2025,2,Feb,1,1,0
T001464,C01569,2025-08-02,Net Banking,PhonePe,16103,Success,Hyderabad,2025,8,Aug,3,1,0
T001465,C01259,2025-03-13,UPI,Swiggy,12162,Success,Coimbatore,2025,3,Mar,1,1,0
T001466,C00795,2025-07-26,ATM,PhonePe,32904,Success,Bangalore,2025,7,Jul,3,1,0
T001467,C01866,2025-08-22,UPI,Amazon,21371,Success,Kochi,2025,8,Aug,3,1,0
T001468,C00329,2025-05-14,ATM,Zomato,99362,Success,Mumbai,2025,5,May,2,1,0
T001469,C00062,2025-03-29,Net Banking,Zomato,13675,Success,Kochi,2025,3,Mar,1,1,0
T001470,C01589,2025-07-27,Net Banking,Flipkart,22057,Success,Pune,2025,7,Jul,3,1,0
T001471,C01306,2025-05-04,UPI,Myntra,29820,Success,Coimbatore,2025,5,May,2,1,0
T001472,C01913,2025-08-22,Net Banking,PhonePe,60111,Success,Mumbai,2025,8,Aug,3,1,0
T001473,C01316,2025-04-05,ATM,Amazon,4868,Success,Bangalore,2025,4,Apr,2,1,0
T001474,C00008,2025-05-27,Card,Amazon,87207,Failed,Kochi,2025,5,May,2,0,1
T001475,C01329,2025-03-28,Net Banking,Myntra,1074,Failed,Coimbatore,2025,3,Mar,1,0,1
T001476,C01766,2025-04-29,UPI,Flipkart,12679,Success,Hyderabad,2025,4,Apr,2,1,0
T001477,C01150,2025-07-16,UPI,PhonePe,17895,Success,Coimbatore,2025,7,Jul,3,1,0
T001478,C01134,2025-05-22,Card,Amazon,82012,Success,Kochi,2025,5,May,2,1,0
T001479,C01611,2025-08-02,Card,Flipkart,41002,Success,Coimbatore,2025,8,Aug,3,1,0
T001480,C00872,2025-03-17,UPI,Amazon,7297,Failed,Hyderabad,2025,3,Mar,1,0,1
T001481,C01362,2025-09-04,ATM,Myntra,33953,Success,Mumbai,2025,9,Sep,3,1,0
T001482,C00314,2025-03-13,Card,Zomato,9851,Failed,Hyderabad,2025,3,Mar,1,0,1
T001483,C00746,2025-01-20,Net Banking,Swiggy,96913,Success,Pune,2025,1,Jan,1,1,0
T001484,C00047,2025-01-07,Card,Swiggy,24318,Success,Pune,2025,1,Jan,1,1,0
T001485,C01781,2025-02-05,UPI,Swiggy,14960,Success,Kochi,2025,2,Feb,1,1,0
T001486,C00542,2025-07-16,Card,Swiggy,16317,Success,Kochi,2025,7,Jul,3,1,0
T001487,C00435,2025-05-30,UPI,Flipkart,6532,Success,Pune,2025,5,May,2,1,0
T001488,C01724,2025-07-14,UPI,Myntra,72050,Failed,Kochi,2025,7,Jul,3,0,1
T001489,C01783,2025-06-26,Card,PhonePe,86332,Success,Pune,2025,6,Jun,2,1,0
T001490,C01834,2025-04-14,UPI,Swiggy,55172,Success,Pune,2025,4,Apr,2,1,0
T001491,C00683,2025-03-10,UPI,Flipkart,9110,Success,Mumbai,2025,3,Mar,1,1,0
T001492,C01935,2025-05-31,UPI,Amazon,62618,Success,Pune,2025,5,May,2,1,0
T001493,C01658,2025-04-03,Net Banking,PhonePe,14110,Success,Pune,2025,4,Apr,2,1,0
T001494,C01211,2025-08-29,ATM,Amazon,43886,Success,Pune,2025,8,Aug,3,1,0
T001495,C01329,2025-08-24,UPI,Myntra,2307,Success,Coimbatore,2025,8,Aug,3,1,0
T001496,C01493,2025-07-01,ATM,Flipkart,96813,Failed,Bangalore,2025,7,Jul,3,0,1
T001497,C01770,2025-06-24,ATM,Zomato,792,Success,Hyderabad,2025,6,Jun,2,1,0
T001498,C01793,2025-03-11,ATM,Zomato,71870,Success,Coimbatore,2025,3,Mar,1,1,0
T001499,C00881,2025-02-24,Net Banking,Flipkart,69277,Success,Pune,2025,2,Feb,1,1,0
T001500,C00279,2025-04-14,Net Banking,PhonePe,37804,Success,Chennai,2025,4,Apr,2,1,0
T001501,C01263,2025-08-08,UPI,Myntra,55179,Success,Mumbai,2025,8,Aug,3,1,0
T001502,C01240,2025-05-08,UPI,Amazon,53255,Success,Bangalore,2025,5,May,2,1,0
T001503,C01530,2025-03-06,ATM,PhonePe,24264,Success,Pune,2025,3,Mar,1,1,0
T001504,C01189,2025-01-31,ATM,Flipkart,93301,Success,Mumbai,2025,1,Jan,1,1,0
T001505,C00512,2025-07-10,UPI,Myntra,9563,Success,Kochi,2025,7,Jul,3,1,0
T001506,C00273,2025-09-05,ATM,Swiggy,14860,Success,Kochi,2025,9,Sep,3,1,0
T001507,C01335,2025-02-23,UPI,Myntra,1903,Success,Kochi,2025,2,Feb,1,1,0
T001508,C00700,2025-02-22,Net Banking,Flipkart,19365,Success,Coimbatore,2025,2,Feb,1,1,0
T001509,C01609,2025-02-01,Card,Swiggy,53987,Success,Pune,2025,2,Feb,1,1,0
T001510,C01063,2025-06-24,Card,Zomato,87016,Success,Chennai,2025,6,Jun,2,1,0
T001511,C01301,2025-02-07,ATM,Zomato,46391,Success,Hyderabad,2025,2,Feb,1,1,0
T001512,C01364,2025-08-08,ATM,Zomato,64182,Failed,Kochi,2025,8,Aug,3,0,1
T001513,C00896,2025-01-13,Card,Amazon,56892,Success,Bangalore,2025,1,Jan,1,1,0
T001514,C00126,2025-07-20,UPI,Myntra,60228,Success,Bangalore,2025,7,Jul,3,1,0
T001515,C00418,2025-04-16,UPI,Swiggy,18541,Success,Kochi,2025,4,Apr,2,1,0
T001516,C00363,2025-04-20,UPI,Zomato,69514,Success,Coimbatore,2025,4,Apr,2,1,0
T001517,C00931,2025-03-31,Card,Myntra,29501,Success,Pune,2025,3,Mar,1,1,0
T001518,C01410,2025-08-10,Card,Zomato,51296,Success,Chennai,2025,8,Aug,3,1,0
T001519,C00984,2025-02-26,Net Banking,Flipkart,2347,Success,Bangalore,2025,2,Feb,1,1,0
T001520,C01322,2025-05-05,Net Banking,Flipkart,72418,Success,Kochi,2025,5,May,2,1,0
T001521,C01913,2025-02-07,UPI,Swiggy,94634,Success,Mumbai,2025,2,Feb,1,1,0
T001522,C00522,2025-06-26,UPI,Swiggy,86383,Success,Bangalore,2025,6,Jun,2,1,0
T001523,C00636,2025-07-11,Net Banking,Amazon,8353,Success,Bangalore,2025,7,Jul,3,1,0
T001524,C01813,2025-01-28,ATM,Swiggy,33143,Success,Kochi,2025,1,Jan,1,1,0
T001525,C01552,2025-09-03,ATM,Myntra,65247,Failed,Coimbatore,2025,9,Sep,3,0,1
T001526,C00007,2025-02-08,UPI,Swiggy,90492,Success,Hyderabad,2025,2,Feb,1,1,0
T001527,C00860,2025-05-26,Card,Amazon,63148,Success,Hyderabad,2025,5,May,2,1,0
T001528,C00223,2025-07-07,Card,Myntra,55785,Success,Coimbatore,2025,7,Jul,3,1,0
T001529,C01648,2025-03-11,ATM,Myntra,52784,Success,Chennai,2025,3,Mar,1,1,0
T001530,C01968,2025-06-04,Card,Amazon,49897,Success,Mumbai,2025,6,Jun,2,1,0
T001531,C00402,2025-08-16,ATM,Swiggy,6103,Success,Coimbatore,2025,8,Aug,3,1,0
T001532,C00731,2025-05-01,ATM,PhonePe,43803,Success,Kochi,2025,5,May,2,1,0
T001533,C00883,2025-09-03,UPI,Myntra,10096,Success,Pune,2025,9,Sep,3,1,0
T001534,C01835,2025-02-05,ATM,Zomato,5851,Success,Kochi,2025,2,Feb,1,1,0
T001535,C00845,2025-05-17,UPI,Amazon,89354,Failed,Chennai,2025,5,May,2,0,1
T001536,C01124,2025-04-23,ATM,Flipkart,96834,Success,Kochi,2025,4,Apr,2,1,0
T001537,C00760,2025-01-25,UPI,Swiggy,1633,Success,Chennai,2025,1,Jan,1,1,0
T001538,C00838,2025-01-31,Card,Myntra,77252,Success,Kochi,2025,1,Jan,1,1,0
T001539,C01830,2025-02-23,UPI,Swiggy,31125,Success,Mumbai,2025,2,Feb,1,1,0
T001540,C00192,2025-07-26,Card,PhonePe,70471,Success,Kochi,2025,7,Jul,3,1,0
T001541,C01922,2025-07-14,ATM,Amazon,62491,Success,Hyderabad,2025,7,Jul,3,1,0
T001542,C01109,2025-02-12,UPI,Zomato,28458,Success,Pune,2025,2,Feb,1,1,0
T001543,C01818,2025-03-26,UPI,Amazon,66121,Success,Kochi,2025,3,Mar,1,1,0
T001544,C01895,2025-05-28,Card,Amazon,56081,Success,Coimbatore,2025,5,May,2,1,0
T001545,C01915,2025-04-02,Net Banking,PhonePe,91318,Success,Pune,2025,4,Apr,2,1,0
T001546,C01514,2025-01-25,UPI,Myntra,36178,Success,Pune,2025,1,Jan,1,1,0
T001547,C01685,2025-02-10,ATM,Myntra,6025,Success,Bangalore,2025,2,Feb,1,1,0
T001548,C00402,2025-07-31,ATM,Flipkart,17483,Success,Coimbatore,2025,7,Jul,3,1,0
T001549,C00126,2025-06-19,Net Banking,Flipkart,81187,Success,Bangalore,2025,6,Jun,2,1,0
T001550,C00242,2025-07-05,ATM,Swiggy,82299,Success,Kochi,2025,7,Jul,3,1,0
T001551,C01559,2025-03-18,Net Banking,Flipkart,90266,Success,Pune,2025,3,Mar,1,1,0
T001552,C01846,2025-02-10,Net Banking,Zomato,1099,Success,Coimbatore,2025,2,Feb,1,1,0
T001553,C00072,2025-05-17,ATM,Myntra,55196,Success,Kochi,2025,5,May,2,1,0
T001554,C01566,2025-02-10,ATM,Amazon,20250,Success,Hyderabad,2025,2,Feb,1,1,0
T001555,C00891,2025-02-28,ATM,Swiggy,93645,Success,Mumbai,2025,2,Feb,1,1,0
T001556,C01137,2025-08-15,Card,Zomato,20730,Success,Coimbatore,2025,8,Aug,3,1,0
T001557,C01218,2025-05-17,ATM,Zomato,55790,Success,Mumbai,2025,5,May,2,1,0
T001558,C01714,2025-07-23,Net Banking,Swiggy,41483,Success,Kochi,2025,7,Jul,3,1,0
T001559,C00439,2025-08-26,UPI,Flipkart,53291,Success,Kochi,2025,8,Aug,3,1,0
T001560,C01583,2025-05-18,Net Banking,Amazon,76305,Success,Hyderabad,2025,5,May,2,1,0
T001561,C01423,2025-02-02,UPI,Flipkart,96700,Success,Coimbatore,2025,2,Feb,1,1,0
T001562,C01945,2025-08-08,UPI,PhonePe,62925,Success,Hyderabad,2025,8,Aug,3,1,0
T001563,C01331,2025-05-29,ATM,Amazon,67989,Success,Bangalore,2025,5,May,2,1,0
T001564,C01794,2025-03-01,ATM,Flipkart,6752,Success,Kochi,2025,3,Mar,1,1,0
T001565,C01243,2025-05-20,UPI,Flipkart,70748,Success,Kochi,2025,5,May,2,1,0
T001566,C00695,2025-05-15,UPI,Swiggy,34328,Success,Hyderabad,2025,5,May,2,1,0
T001567,C00279,2025-07-31,ATM,Amazon,56162,Success,Chennai,2025,7,Jul,3,1,0
