loan_id,customer_id,loan_type,loan_amount,interest_rate,emi,status,is_active
L02277,C00137,Business Loan,4427986,7.03,18225,Closed,0
L02278,C00822,Education Loan,433022,11.92,30698,Active,1
L02279,C01539,Education Loan,1851368,10.78,20386,Closed,0
L02280,C00489,Business Loan,661853,7.21,48288,Closed,0
L02281,C00503,Education Loan,87823,13.51,31785,Active,1
L02282,C00145,Business Loan,3171408,7.26,11369,Active,1
L02283,C00806,Home Loan,3402550,8.74,6015,Closed,0
L02284,C00578,Education Loan,2446393,11.28,24412,Active,1
L02285,C01547,Home Loan,4043320,9.43,14175,Closed,0
L02286,C00126,Gold Loan,115949,7.51,26992,Closed,0
L02287,C00051,Car Loan,2047760,9.28,38926,Active,1
L02288,C00591,Home Loan,1319245,13.7,34817,Active,1
L02289,C00156,Gold Loan,3076049,8.68,37135,Closed,0
L02290,C01224,Personal Loan,4570043,8.67,41419,Active,1
L02291,C01217,Home Loan,1342577,12.76,35913,Active,1
L02292,C01503,Home Loan,4691749,13.71,21217,Active,1
L02293,C00114,Education Loan,2164147,8.56,12397,Closed,0
L02294,C00337,Business Loan,2167990,8.48,17659,Closed,0
L02295,C00788,Home Loan,1836377,9.24,34057,Active,1
L02296,C01215,Car Loan,2343768,13.34,21725,Closed,0
L02297,C00353,Personal Loan,1369006,13.32,21779,Closed,0
L02298,C00306,Business Loan,2125615,11.49,17371,Closed,0
L02299,C01530,Personal Loan,1380392,11.43,5883,Active,1
L02300,C00370,Personal Loan,1307868,11.61,24647,Closed,0
L02301,C00206,Education Loan,3018658,10.69,23001,Closed,0
L02302,C01376,Home Loan,3878353,8.53,43839,Active,1
L02303,C01497,Business Loan,749671,12.03,40637,Active,1
L02304,C00592,Gold Loan,1243416,8.96,56247,Active,1
L02305,C01228,Education Loan,1949351,9.49,42485,Closed,0
L02306,C00759,Personal Loan,1202302,10.59,36310,Active,1
L02307,C00306,Home Loan,1898630,11.12,53353,Closed,0
L02308,C01266,Business Loan,352705,12.72,56825,Active,1
L02309,C01252,Personal Loan,3468425,10.1,37970,Closed,0
L02310,C01701,Home Loan,2361811,13.58,25519,Closed,0
L02311,C01578,Gold Loan,2664568,8.99,51049,Closed,0
L02312,C00289,Business Loan,3936163,13.45,35063,Active,1
L02313,C00878,Business Loan,1628376,8.15,18147,Active,1
L02314,C01997,Car Loan,4521029,8.49,34797,Closed,0
L02315,C00762,Gold Loan,3802992,11.47,58676,Active,1
L02316,C01009,Business Loan,2904435,7.65,41943,Active,1
L02317,C01846,Home Loan,948488,13.05,28519,Closed,0
L02318,C00442,Home Loan,1267077,13.02,30532,Closed,0
L02319,C00710,Education Loan,3222473,10.11,26068,Closed,0
L02320,C00072,Car Loan,4057127,7.75,59856,Closed,0
L02321,C00192,Car Loan,778573,11.57,17621,Active,1
L02322,C01617,Personal Loan,1998706,9.56,13937,Closed,0
L02323,C00690,Home Loan,1076713,8.44,52953,Closed,0
L02324,C00232,Home Loan,2086508,12.1,8450,Active,1
L02325,C01834,Personal Loan,3750331,8.35,46376,Active,1
L02326,C00049,Gold Loan,1124374,7.93,8440,Closed,0
L02327,C00468,Business Loan,1517571,12.95,44335,Closed,0
L02328,C01587,Home Loan,3378684,10.77,44252,Closed,0
L02329,C00863,Personal Loan,56152,12.25,4080,Closed,0
L02330,C01653,Car Loan,4612870,13.73,29709,Active,1
L02331,C01890,Business Loan,4324991,12.98,23496,Closed,0
L02332,C01149,Home Loan,4883239,8.18,40309,Closed,0
L02333,C01176,Home Loan,774875,13.79,11435,Closed,0
L02334,C01192,Gold Loan,1791393,10.68,15454,Closed,0
L02335,C00030,Business Loan,2103707,8.02,32050,Closed,0
L02336,C00390,Personal Loan,3309489,11.25,58584,Closed,0
L02337,C00392,Gold Loan,1102977,7.39,8358,Active,1
L02338,C01487,Home Loan,3374643,12.86,54142,Active,1
L02339,C00413,Personal Loan,2039366,11.2,28691,Active,1
L02340,C01691,Home Loan,4731588,9.64,23257,Active,1
L02341,C00152,Car Loan,831324,13.96,28254,Closed,0
L02342,C01698,Gold Loan,2164902,13.47,55231,Closed,0
L02343,C01240,Personal Loan,1659570,11.35,53920,Closed,0
L02344,C01899,Business Loan,4012789,10.93,31346,Active,1
L02345,C00107,Business Loan,173947,7.02,32840,Active,1
L02346,C00408,Personal Loan,1394379,9.91,51684,Active,1
L02347,C01695,Business Loan,4277533,12.41,37823,Closed,0
L02348,C01759,Gold Loan,1641881,13.39,8299,Active,1
L02349,C01422,Car Loan,3904700,8.72,57165,Active,1
L02350,C01981,Car Loan,1833978,10.94,37666,Active,1
L02351,C00207,Personal Loan,118404,9.18,51228,Closed,0
L02352,C00331,Business Loan,1264899,8.67,30585,Active,1
L02353,C00884,Home Loan,766794,7.15,43730,Closed,0
L02354,C00304,Gold Loan,4736653,11.37,16554,Active,1
L02355,C00141,Personal Loan,842752,7.27,26717,Active,1
L02356,C00012,Education Loan,445177,12.96,42289,Closed,0
L02357,C01655,Business Loan,2587397,10.94,47321,Active,1
L02358,C00577,Gold Loan,1345404,11.9,41116,Closed,0
L02359,C01379,Education Loan,3450519,12.91,30966,Active,1
L02360,C00211,Home Loan,473113,11.22,23313,Closed,0
L02361,C00412,Home Loan,2385835,7.98,17071,Closed,0
L02362,C00670,Gold Loan,2049735,8.15,8209,Closed,0
L02363,C01821,Education Loan,1548603,11.51,25680,Active,1
L02364,C00987,Education Loan,1328947,8.37,56704,Active,1
L02365,C01999,Education Loan,3174227,7.28,46393,Closed,0
L02366,C01859,Car Loan,2226715,10.6,8450,Closed,0
L02367,C01913,Gold Loan,2453197,12.23,58757,Active,1
L02368,C00851,Home Loan,666654,9.79,31590,Closed,0
L02369,C01938,Gold Loan,3266782,8.56,5028,Closed,0
L02370,C00410,Education Loan,1414272,8.06,46095,Closed,0
L02371,C00986,Car Loan,4623880,8.83,18793,Closed,0
L02372,C00428,Business Loan,1047786,10.11,5139,Active,1
L02373,C01685,Personal Loan,4356184,11.3,38732,Active,1
L02374,C00013,Personal Loan,4823014,9.25,31944,Active,1
L02375,C00355,Gold Loan,1800489,13.53,18209,Closed,0
L02376,C01085,Education Loan,1193204,8.5,59592,Active,1
L02377,C01345,Personal Loan,1960038,12.77,52908,Active,1
L02378,C00296,Education Loan,2584231,7.53,10969,Closed,0
L02379,C01303,Car Loan,1233797,8.35,3352,Closed,0
L02380,C00781,Education Loan,2880909,12.28,32621,Closed,0
L02381,C00026,Gold Loan,3437627,7.76,44802,Active,1
L02382,C00732,Home Loan,4126609,8.81,22778,Active,1
L02383,C00256,Home Loan,4591990,9.18,43447,Active,1
L02384,C01430,Business Loan,273847,8.74,9571,Closed,0
L02385,C01239,Education Loan,2241822,9.73,36887,Active,1
L02386,C01569,Personal Loan,3341781,11.65,50925,Closed,0
L02387,C00598,Gold Loan,4742393,9.42,44275,Active,1
L02388,C00913,Education Loan,3632154,7.8,21371,Closed,0
L02389,C01960,Gold Loan,3201301,13.45,39155,Closed,0
L02390,C01609,Gold Loan,4963427,10.19,30903,Closed,0
L02391,C01608,Education Loan,4777806,8.1,31377,Closed,0
L02392,C01225,Gold Loan,386717,8.28,13489,Closed,0
L02393,C01724,Education Loan,2544940,9.87,52318,Closed,0
L02394,C01465,Business Loan,1587436,9.32,22067,Closed,0
L02395,C00959,Education Loan,2090265,9.06,56175,Closed,0
L02396,C01369,Business Loan,1487658,7.29,10149,Active,1
L02397,C01005,Gold Loan,3291153,10.58,26727,Active,1
L02398,C01988,Gold Loan,4430824,7.54,34789,Active,1
L02399,C01384,Car Loan,1500074,13.14,6030,Closed,0
L02400,C00860,Gold Loan,3125979,8.59,23517,Active,1
L02401,C00137,Gold Loan,4181410,11.45,25115,Closed,0
L02402,C00276,Education Loan,4202069,10.18,39085,Active,1
L02403,C01818,Home Loan,448300,8.02,51944,Active,1
L02404,C00394,Home Loan,2302072,8.34,6195,Closed,0
L02405,C00950,Business Loan,198833,12.06,44729,Active,1
L02406,C00267,Home Loan,3073087,13.17,14828,Active,1
L02407,C01030,Business Loan,2640836,7.44,40357,Closed,0
L02408,C00759,Car Loan,132236,13.5,31132,Active,1
L02409,C00995,Home Loan,4723837,7.86,28180,Active,1
L02410,C00146,Business Loan,4533655,9.56,21068,Active,1
L02411,C00885,Education Loan,3824546,13.25,27994,Closed,0
L02412,C01446,Education Loan,1225966,11.45,55131,Active,1
L02413,C01363,Gold Loan,3588669,9.26,29150,Closed,0
L02414,C00175,Personal Loan,3416054,9.23,59905,Closed,0
L02415,C01873,Education Loan,1701984,10.38,20863,Active,1
L02416,C01608,Gold Loan,592215,12.5,10818,Closed,0
L02417,C00296,Personal Loan,4705011,10.15,55524,Closed,0
L02418,C01634,Home Loan,275411,7.04,37715,Closed,0
L02419,C00556,Car Loan,519823,9.85,42142,Active,1
L02420,C01651,Car Loan,4033029,9.79,46796,Active,1
L02421,C01055,Gold Loan,1032669,8.3,24231,Closed,0
L02422,C01938,Gold Loan,1674006,13.79,45776,Active,1
L02423,C00881,Home Loan,3345149,8.08,16536,Closed,0
L02424,C00846,Home Loan,1135864,11.47,5557,Closed,0
L02425,C00066,Education Loan,2117682,10.29,28926,Closed,0
L02426,C01695,Business Loan,413656,8.69,31466,Closed,0
L02427,C00892,Home Loan,3815139,12.0,3924,Closed,0
L02428,C01837,Education Loan,3670229,7.15,25062,Closed,0
L02429,C01212,Personal Loan,593691,11.09,21255,Active,1
L02430,C00561,Car Loan,616402,11.57,28477,Active,1
L02431,C00746,Business Loan,416139,8.31,39662,Closed,0
L02432,C01249,Gold Loan,4759229,13.17,30296,Active,1
L02433,C00286,Car Loan,2871291,13.43,32193,Closed,0
L02434,C01805,Home Loan,2238389,12.03,44502,Active,1
L02435,C01068,Gold Loan,370376,10.04,4640,Active,1
L02436,C00852,Personal Loan,2278387,7.09,45281,Active,1
L02437,C01454,Education Loan,705642,13.38,40076,Active,1
L02438,C00253,Personal Loan,1708124,8.74,16155,Closed,0
L02439,C00662,Personal Loan,4530284,7.22,46643,Active,1
L02440,C00387,Personal Loan,3290049,8.8,20489,Closed,0
L02441,C01605,Business Loan,849638,9.84,41343,Closed,0
L02442,C00852,Home Loan,2804007,13.13,44649,Closed,0
L02443,C01130,Home Loan,2800241,13.83,43121,Active,1
L02444,C00741,Education Loan,3961833,9.11,52235,Active,1
L02445,C01291,Education Loan,4979295,8.77,9258,Closed,0
L02446,C01340,Gold Loan,294837,9.97,46857,Active,1
L02447,C00286,Car Loan,3738051,12.99,28749,Active,1
L02448,C00319,Gold Loan,4504173,12.05,12692,Closed,0
L02449,C01870,Business Loan,4953134,13.25,31696,Active,1
L02450,C00640,Education Loan,481379,13.94,34994,Closed,0
L02451,C01247,Education Loan,2812682,7.23,54275,Active,1
L02452,C01588,Gold Loan,208438,8.28,10416,Closed,0
L02453,C01271,Education Loan,3585198,9.12,45283,Closed,0
L02454,C00015,Gold Loan,2652825,11.83,29846,Active,1
L02455,C00169,Education Loan,2912890,9.79,12286,Closed,0
L02456,C00894,Education Loan,1178324,9.33,41143,Closed,0
L02457,C00132,Personal Loan,3168045,7.47,54908,Active,1
L02458,C01028,Gold Loan,296728,8.23,10158,Closed,0
L02459,C00367,Personal Loan,4461308,13.45,46441,Closed,0
L02460,C01023,Car Loan,3275664,11.1,37174,Closed,0
L02461,C01815,Home Loan,1815470,9.96,37574,Active,1
L02462,C01244,Car Loan,4576678,7.15,21020,Closed,0
L02463,C01503,Education Loan,1995824,13.36,47942,Active,1
L02464,C01677,Home Loan,1174436,13.53,32502,Active,1
L02465,C01251,Home Loan,3796384,7.71,11151,Active,1
L02466,C00275,Home Loan,1564616,11.27,25717,Closed,0
L02467,C00139,Business Loan,1694047,13.7,44499,Active,1
L02468,C00769,Gold Loan,1815010,7.64,17522,Closed,0
L02469,C01199,Car Loan,3606869,7.19,36563,Active,1
L02470,C01474,Business Loan,1393062,11.37,11389,Active,1
L02471,C01961,Business Loan,2030962,10.81,25449,Active,1
L02472,C00275,Personal Loan,1880716,7.85,7293,Closed,0
L02473,C01915,Personal Loan,1935572,7.56,26755,Closed,0
L02474,C00990,Business Loan,3842653,11.41,57040,Active,1
L02475,C00528,Business Loan,4844052,12.38,46410,Active,1
L02476,C00161,Gold Loan,1509133,7.12,46322,Active,1
L02477,C00644,Personal Loan,4936744,9.39,55007,Closed,0
L02478,C00501,Gold Loan,1450259,13.33,21145,Closed,0
L02479,C01724,Gold Loan,692076,13.51,57651,Active,1
L02480,C01098,Education Loan,4427617,13.45,20717,Active,1
L02481,C00158,Home Loan,3725931,9.05,8254,Closed,0
L02482,C01973,Business Loan,3834609,9.9,21422,Active,1
L02483,C00905,Personal Loan,87943,13.14,41335,Active,1
L02484,C00107,Home Loan,4522400,10.93,34853,Active,1
L02485,C01807,Education Loan,4614405,8.38,52200,Active,1
L02486,C01667,Car Loan,518980,7.56,27733,Active,1
L02487,C01726,Business Loan,221025,7.61,30228,Active,1
L02488,C01920,Education Loan,2079251,13.74,36984,Active,1
L02489,C01670,Business Loan,3940166,13.18,44019,Active,1
L02490,C00932,Education Loan,1310895,7.52,57421,Active,1
L02491,C00883,Education Loan,2987748,11.5,46510,Closed,0
L02492,C00872,Car Loan,3157217,8.63,4506,Active,1
L02493,C01635,Personal Loan,3702801,11.78,35315,Active,1
L02494,C00844,Home Loan,3863461,7.94,32973,Closed,0
L02495,C00651,Personal Loan,4800129,13.5,19978,Active,1
L02496,C01391,Home Loan,3638186,7.66,7821,Closed,0
L02497,C01210,Business Loan,980729,13.19,53920,Active,1
L02498,C01336,Home Loan,4303411,9.59,14813,Active,1
L02499,C00106,Home Loan,2525155,11.73,20990,Active,1
L02500,C00322,Business Loan,2285806,9.89,59918,Closed,0
L02501,C00822,Gold Loan,905213,9.85,29942,Active,1
L02502,C00239,Business Loan,3171834,10.24,51895,Active,1
L02503,C00192,Home Loan,4861138,8.1,58268,Closed,0
L02504,C00473,Education Loan,4676874,13.4,31617,Closed,0
L02505,C00659,Car Loan,4020714,13.24,42873,Closed,0
L02506,C01951,Car Loan,4097779,8.16,5806,Active,1
L02507,C00544,Home Loan,1976604,10.82,56215,Closed,0
L02508,C00148,Education Loan,3277535,13.82,47459,Active,1
L02509,C01329,Education Loan,1296836,12.58,14161,Closed,0
L02510,C01714,Business Loan,288399,9.79,15539,Closed,0
L02511,C01255,Gold Loan,1887388,7.85,53582,Active,1
L02512,C01430,Car Loan,673189,11.64,6048,Active,1
L02513,C01241,Business Loan,958065,8.22,59458,Active,1
L02514,C01490,Car Loan,4435419,13.49,31346,Active,1
L02515,C00447,Gold Loan,749087,7.68,15455,Closed,0
L02516,C01861,Business Loan,270280,10.18,59870,Active,1
L02517,C00117,Business Loan,823743,8.16,47928,Closed,0
L02518,C01471,Car Loan,4918435,8.61,34178,Closed,0
L02519,C01248,Education Loan,1943929,10.65,22828,Closed,0
L02520,C00512,Car Loan,2361906,13.03,38837,Active,1
L02521,C01270,Education Loan,3273441,8.21,15594,Active,1
L02522,C00019,Personal Loan,3772041,8.63,15887,Closed,0
L02523,C01598,Gold Loan,2936215,10.35,52332,Active,1
L02524,C01062,Home Loan,2828488,7.45,38265,Active,1
L02525,C01927,Gold Loan,3870113,10.47,38444,Active,1
L02526,C00439,Education Loan,4466030,8.3,7181,Closed,0
L02527,C01419,Gold Loan,2590533,9.78,53794,Closed,0
L02528,C01972,Car Loan,3809943,9.45,17559,Active,1
L02529,C00127,Home Loan,1190196,13.94,59764,Closed,0
L02530,C01956,Business Loan,3769833,9.17,14971,Closed,0
L02531,C00654,Education Loan,643943,8.91,42017,Active,1
L02532,C00361,Car Loan,2983494,7.92,9403,Closed,0
L02533,C00707,Personal Loan,4207270,10.97,21061,Closed,0
L02534,C00516,Home Loan,601212,11.67,50223,Closed,0
L02535,C01130,Gold Loan,3513205,12.73,30333,Closed,0
L02536,C01896,Business Loan,1490570,10.11,13466,Closed,0
L02537,C00525,Car Loan,1469535,13.1,15405,Active,1
L02538,C00562,Home Loan,1209880,8.32,37173,Active,1
L02539,C00280,Personal Loan,4919711,8.97,43322,Closed,0
L02540,C00216,Gold Loan,2675303,13.88,10015,Active,1
L02541,C00305,Gold Loan,2120668,11.0,10611,Closed,0
L02542,C01358,Personal Loan,4993975,7.39,40255,Closed,0
L02543,C00083,Home Loan,3756450,12.79,57113,Closed,0
L02544,C01278,Gold Loan,868733,10.97,36384,Active,1
L02545,C00288,Car Loan,4800099,9.59,9348,Active,1
L02546,C00013,Business Loan,3629678,13.21,57905,Closed,0
L02547,C00064,Gold Loan,1535850,13.21,43822,Active,1
L02548,C00151,Education Loan,4896535,13.04,17631,Closed,0
L02549,C01478,Education Loan,4724951,12.37,33361,Closed,0
L02550,C00293,Business Loan,4010233,8.91,28510,Closed,0
L02551,C01243,Personal Loan,66580,11.86,33265,Active,1
L02552,C00242,Gold Loan,4123863,12.9,14508,Active,1
L02553,C01327,Business Loan,1193489,10.39,54478,Active,1
L02554,C01463,Home Loan,3442153,12.18,45634,Closed,0
L02555,C01945,Education Loan,2487629,8.24,35741,Active,1
L02556,C00617,Car Loan,3757972,13.53,15502,Closed,0
L02557,C01051,Gold Loan,3900259,8.35,8720,Active,1
L02558,C01784,Personal Loan,3118608,9.02,43112,Active,1
L02559,C00643,Business Loan,3259695,10.29,23953,Closed,0
L02560,C01625,Car Loan,2669720,14.0,10856,Active,1
L02561,C00336,Business Loan,976420,13.11,27480,Closed,0
L02562,C00160,Personal Loan,3572741,10.5,17371,Active,1
L02563,C01355,Gold Loan,1268707,11.36,5246,Closed,0
L02564,C00882,Home Loan,4390334,13.8,28308,Closed,0
L02565,C01997,Car Loan,331398,10.29,21859,Active,1
L02566,C01553,Gold Loan,961976,10.6,43898,Closed,0
L02567,C00210,Education Loan,235948,10.78,19650,Active,1
L02568,C00653,Gold Loan,1389853,10.43,48638,Active,1
L02569,C00149,Car Loan,1409995,10.45,49025,Active,1
L02570,C00954,Gold Loan,1765097,13.78,30895,Active,1
L02571,C01744,Personal Loan,1621540,7.25,6713,Closed,0
L02572,C01723,Personal Loan,1415952,12.88,15711,Closed,0
L02573,C00353,Gold Loan,4298014,13.87,45086,Closed,0
L02574,C01154,Business Loan,717501,12.6,54728,Active,1
L02575,C00435,Home Loan,4033349,8.6,30556,Closed,0
L02576,C00185,Business Loan,3446734,10.2,10187,Closed,0
L02577,C01208,Education Loan,3726951,10.67,27953,Active,1
L02578,C00822,Education Loan,4157626,7.66,20749,Active,1
L02579,C00888,Business Loan,1507326,9.85,48190,Closed,0
L02580,C01190,Education Loan,394317,7.38,17103,Active,1
L02581,C01866,Home Loan,1208021,10.16,46763,Active,1
L02582,C00175,Car Loan,1084570,12.41,55456,Closed,0
L02583,C01822,Gold Loan,209719,11.25,29417,Active,1
L02584,C00940,Personal Loan,966496,12.57,34120,Active,1
L02585,C01704,Car Loan,4810130,11.35,39316,Closed,0
L02586,C00296,Education Loan,4145417,10.64,51165,Active,1
L02587,C01689,Education Loan,4246128,12.91,3612,Closed,0
L02588,C00615,Business Loan,2974130,13.47,45619,Active,1
L02589,C00263,Home Loan,3470366,7.74,51259,Closed,0
L02590,C01050,Education Loan,2138310,10.29,9972,Closed,0
L02591,C00546,Business Loan,4262774,10.19,9634,Closed,0
L02592,C01078,Gold Loan,1103067,12.32,35286,Active,1
L02593,C01992,Gold Loan,1268779,11.81,42053,Active,1
L02594,C00441,Gold Loan,4775971,11.79,8026,Closed,0
L02595,C01818,Gold Loan,4899865,8.5,35865,Closed,0
L02596,C01856,Car Loan,1381894,7.82,7435,Active,1
L02597,C01863,Gold Loan,1170939,11.95,28613,Active,1
L02598,C00015,Business Loan,605521,12.07,37567,Active,1
L02599,C00982,Education Loan,2694602,9.64,26029,Active,1
L02600,C01243,Business Loan,4751399,11.92,35171,Closed,0
L02601,C01466,Gold Loan,3968709,8.6,55517,Active,1
L02602,C00864,Car Loan,1408774,10.05,30204,Closed,0
L02603,C00907,Personal Loan,282594,7.61,11713,Active,1
L02604,C00697,Gold Loan,1197479,10.4,43202,Closed,0
L02605,C00491,Car Loan,363852,13.98,32996,Active,1
L02606,C01434,Gold Loan,3456556,7.99,50570,Closed,0
L02607,C00821,Education Loan,2226103,10.37,49774,Closed,0
L02608,C01069,Education Loan,286137,11.49,28158,Closed,0
L02609,C01987,Home Loan,1974856,7.56,4528,Closed,0
L02610,C00823,Education Loan,422118,12.07,43168,Closed,0
L02611,C00294,Business Loan,2597591,9.33,16257,Closed,0
L02612,C01784,Education Loan,103699,11.21,6414,Active,1
L02613,C01346,Car Loan,4414857,7.1,39341,Active,1
L02614,C00120,Education Loan,2891398,13.06,57582,Closed,0
L02615,C01407,Home Loan,1761308,11.49,57906,Active,1
L02616,C01398,Personal Loan,3656826,8.2,17860,Closed,0
L02617,C00661,Home Loan,2862932,13.98,57988,Closed,0
L02618,C00430,Personal Loan,1600576,12.04,3659,Active,1
L02619,C00987,Business Loan,2349308,13.29,48960,Active,1
L02620,C00581,Home Loan,3200229,13.31,36860,Active,1
L02621,C01949,Education Loan,2867379,11.17,19965,Closed,0
L02622,C01076,Education Loan,506286,12.58,17001,Active,1
L02623,C00965,Gold Loan,596631,7.3,24514,Closed,0
L02624,C00627,Home Loan,237824,9.89,23020,Active,1
L02625,C00764,Business Loan,3279217,10.47,23854,Active,1
L02626,C00588,Gold Loan,239564,11.43,35468,Closed,0
L02627,C01713,Home Loan,2701313,12.29,45995,Closed,0
L02628,C01834,Home Loan,3857000,9.32,30182,Closed,0
L02629,C00628,Business Loan,3205897,11.38,59721,Active,1
L02630,C00197,Car Loan,4705092,12.58,40362,Closed,0
L02631,C00637,Personal Loan,2360821,12.01,7046,Closed,0
L02632,C01570,Personal Loan,3410142,9.56,51785,Closed,0
L02633,C00163,Business Loan,675811,11.99,58327,Closed,0
L02634,C00104,Home Loan,1535380,11.96,12947,Closed,0
L02635,C01396,Car Loan,3589862,10.45,42080,Active,1
L02636,C00861,Education Loan,1177568,9.12,59112,Closed,0
L02637,C01845,Gold Loan,865726,13.23,54623,Active,1
L02638,C01740,Car Loan,4436288,11.74,5783,Closed,0
L02639,C00739,Gold Loan,4734666,9.67,22582,Closed,0
L02640,C01256,Personal Loan,1027219,11.84,58555,Active,1
L02641,C01676,Gold Loan,3249924,10.77,52190,Closed,0
L02642,C00981,Car Loan,806612,8.19,14382,Closed,0
L02643,C00878,Education Loan,149299,11.75,20499,Closed,0
L02644,C01899,Education Loan,645881,10.77,40011,Closed,0
L02645,C01351,Home Loan,1958145,13.27,6396,Closed,0
L02646,C00076,Business Loan,488576,10.55,29727,Active,1
L02647,C01461,Gold Loan,4417653,12.32,49819,Active,1
L02648,C00651,Gold Loan,2797937,11.44,9618,Closed,0
L02649,C00377,Education Loan,314900,11.11,8495,Active,1
L02650,C01489,Personal Loan,585707,8.05,54501,Closed,0
L02651,C00470,Car Loan,1848769,11.4,50155,Closed,0
L02652,C00245,Personal Loan,3607214,9.9,48669,Active,1
L02653,C01958,Gold Loan,429991,9.98,24398,Closed,0
L02654,C00845,Home Loan,79611,11.96,36752,Closed,0
L02655,C01629,Car Loan,625665,7.49,8055,Active,1
L02656,C01304,Personal Loan,291692,7.63,5210,Active,1
L02657,C01601,Education Loan,804498,13.03,24972,Closed,0
L02658,C01788,Car Loan,1319036,10.25,48291,Closed,0
L02659,C01374,Home Loan,2339763,7.45,6394,Closed,0
L02660,C01879,Car Loan,1194164,13.11,38135,Closed,0
L02661,C00833,Car Loan,3672104,10.55,36482,Active,1
L02662,C01652,Business Loan,262366,11.95,19530,Closed,0
L02663,C00320,Education Loan,282187,9.35,10161,Closed,0
L02664,C01703,Car Loan,3275333,8.94,9147,Active,1
L02665,C00996,Personal Loan,4741789,7.75,11363,Active,1
L02666,C00428,Home Loan,2591266,8.83,37945,Closed,0
L02667,C01937,Personal Loan,3533983,9.96,5173,Active,1
L02668,C01246,Car Loan,3133478,8.88,38692,Closed,0
L02669,C01547,Business Loan,3801637,9.3,56001,Active,1
L02670,C01755,Education Loan,2958116,13.12,53001,Closed,0
L02671,C00078,Home Loan,2955401,9.87,37326,Closed,0
L02672,C00582,Personal Loan,1274912,11.35,5131,Active,1
L02673,C01447,Home Loan,3624314,7.3,57688,Closed,0
L02674,C00365,Business Loan,2114898,10.96,24399,Closed,0
L02675,C00188,Personal Loan,3255418,7.65,54966,Active,1
L02676,C00018,Home Loan,1757900,10.47,44131,Active,1
L02677,C00255,Personal Loan,125388,11.34,43296,Closed,0
L02678,C00075,Home Loan,4211846,10.27,47843,Closed,0
L02679,C00916,Home Loan,3085139,9.53,24663,Closed,0
L02680,C00284,Gold Loan,1630550,11.03,21609,Closed,0
L02681,C00853,Car Loan,3477093,12.93,49133,Active,1
L02682,C01509,Car Loan,2878438,10.2,55120,Closed,0
L02683,C01269,Gold Loan,107666,11.06,10870,Active,1
L02684,C01202,Car Loan,562685,9.51,4159,Active,1
L02685,C01683,Personal Loan,3319469,12.88,58011,Closed,0
L02686,C01566,Personal Loan,2902886,12.13,6587,Active,1
L02687,C00199,Car Loan,2131002,7.18,33679,Active,1
L02688,C00490,Personal Loan,56519,12.94,13631,Closed,0
L02689,C00841,Education Loan,4079962,9.93,43915,Closed,0
L02690,C01134,Gold Loan,4705284,13.45,32213,Active,1
L02691,C00871,Car Loan,803057,7.4,6503,Active,1
L02692,C00016,Education Loan,1359146,13.28,43243,Closed,0
L02693,C01015,Personal Loan,1526115,8.99,37549,Closed,0
L02694,C00720,Home Loan,2912756,12.91,32360,Active,1
L02695,C01923,Personal Loan,2216159,8.42,21559,Active,1
L02696,C00900,Home Loan,469830,7.37,45779,Closed,0
L02697,C01673,Education Loan,392130,9.34,37992,Active,1
L02698,C01337,Personal Loan,2634186,12.86,21406,Active,1
L02699,C01282,Education Loan,2435503,10.43,6859,Closed,0
L02700,C00427,Education Loan,4735094,13.7,16672,Active,1
L02701,C01039,Education Loan,1769776,9.63,41164,Active,1
L02702,C00516,Gold Loan,721009,13.8,55915,Closed,0
L02703,C00281,Car Loan,3561097,8.88,9642,Closed,0
L02704,C00725,Home Loan,3669508,13.65,22454,Active,1
L02705,C01446,Personal Loan,266249,9.42,6996,Closed,0
L02706,C01168,Education Loan,3151746,7.7,36506,Active,1
L02707,C00789,Business Loan,1530134,10.19,25218,Closed,0
L02708,C01562,Personal Loan,2127992,7.26,41094,Active,1
L02709,C01826,Gold Loan,1351301,8.95,53752,Active,1
L02710,C00188,Education Loan,4023651,7.83,26066,Active,1
L02711,C00879,Education Loan,2081164,7.79,34687,Closed,0
L02712,C01938,Personal Loan,603593,7.73,11664,Active,1
L02713,C01569,Gold Loan,4917589,13.45,13419,Closed,0
L02714,C01528,Business Loan,2041771,9.94,40865,Closed,0
L02715,C00081,Education Loan,1645387,13.06,43637,Closed,0
L02716,C00746,Home Loan,2001255,7.66,55274,Active,1
L02717,C01291,Business Loan,4567684,10.0,38468,Closed,0
L02718,C00399,Car Loan,2524105,7.7,17760,Active,1
L02719,C01376,Education Loan,3034022,9.65,32444,Closed,0
L02720,C00641,Personal Loan,3954911,13.64,35077,Active,1
L02721,C01245,Education Loan,2177136,13.97,11958,Closed,0
L02722,C00848,Personal Loan,4313638,12.43,7451,Closed,0
L02723,C00059,Personal Loan,968422,8.08,53847,Active,1
L02724,C00615,Car Loan,1160200,12.17,38459,Active,1
L02725,C00639,Car Loan,2364112,7.4,12044,Closed,0
L02726,C01464,Car Loan,911022,9.4,31386,Closed,0
L02727,C00375,Personal Loan,3103112,9.59,12127,Active,1
L02728,C01023,Home Loan,1587465,13.82,3618,Closed,0
L02729,C00620,Car Loan,706022,11.7,22241,Closed,0
L02730,C00336,Business Loan,4134233,10.56,15395,Active,1
L02731,C01306,Business Loan,2446594,9.26,37129,Active,1
